Website,IP Address,CDN Server
freebsd.org,96.47.72.84,wfe0.nyi.freebsd.org
umd.edu,3.167.56.89,server-3-167-56-89.iad61.r.cloudfront.net
espncdn.com,3.220.23.11,ec2-3-220-23-11.compute-1.amazonaws.com
seedtag.com,34.140.37.23,23.37.140.34.bc.googleusercontent.com
energy.gov,205.254.131.65,redirect-test.energy.gov
adition.com,212.88.144.39,b-one.hpress.de
netscape.com,13.248.158.7,a7de0457831fd11f7.awsglobalaccelerator.com
usertrust.com,91.199.212.176,www.usertrust.com.212.199.91.in-addr.arpa
strava.com,18.238.49.116,server-18-238-49-116.jfk52.r.cloudfront.net
secu100.net,54.176.110.240,ec2-54-176-110-240.us-west-1.compute.amazonaws.com
welt.de,195.50.178.200,ssl.welt.de
cbr.ru,185.178.208.7,ddos-guard.net
urbanairship.com,35.190.28.113,113.28.190.35.bc.googleusercontent.com
palmplaystore.com,54.154.25.142,ec2-54-154-25-142.eu-west-1.compute.amazonaws.com
itu.int,156.106.253.250,F5-IPv4v6.itu.ch
instacart.com,108.138.106.65,server-108-138-106-65.jfk50.r.cloudfront.net
weather.gov,23.41.168.15,a23-41-168-15.deploy.static.akamaitechnologies.com
senderscore.com,34.200.0.65,ec2-34-200-0-65.compute-1.amazonaws.com
khanacademy.org,18.164.96.75,server-18-164-96-75.jfk50.r.cloudfront.net
sprinklr.com,13.225.63.57,server-13-225-63-57.ewr53.r.cloudfront.net
progressive.com,170.218.212.32,otp.progressive.com
rkdms.com,52.55.117.113,ec2-52-55-117-113.compute-1.amazonaws.com
archives.gov,52.44.89.206,ec2-52-44-89-206.compute-1.amazonaws.com
adingo.jp,3.168.122.109,server-3-168-122-109.jfk52.r.cloudfront.net
ogury.io,217.70.184.38,webredir.vip.gandi.net
itv.com,75.2.43.168,a651697b660592a77.awsglobalaccelerator.com
ucoz.ru,195.216.243.246,s96.uid.me
xerox.com,13.8.148.11,usa7061lv562.epn.uswestgw.xerox.com
unity.com,23.204.152.223,a23-204-152-223.deploy.static.akamaitechnologies.com
flipboard.com,18.164.116.73,server-18-164-116-73.jfk50.r.cloudfront.net
ubc.ca,52.223.56.149,abb2866eff1a1128c.awsglobalaccelerator.com
ad-score.com,130.211.115.4,4.115.211.130.bc.googleusercontent.com
semanticscholar.org,18.164.116.108,server-18-164-116-108.jfk50.r.cloudfront.net
huntress.io,34.226.89.31,ec2-34-226-89-31.compute-1.amazonaws.com
semrush.com,34.120.45.191,191.45.120.34.bc.googleusercontent.com
smithsonianmag.com,34.196.226.89,ec2-34-196-226-89.compute-1.amazonaws.com
e-planning.net,172.98.26.248,www.e-planning.net
istockphoto.com,18.173.219.20,server-18-173-219-20.jfk52.r.cloudfront.net
webempresa.eu,87.98.229.2,ns1.webempresa.eu
bounceexchange.com,35.241.9.210,210.9.241.35.bc.googleusercontent.com
translate.goog,142.250.81.225,lga25s74-in-f1.1e100.net
app-analytics-services-att.com,142.251.40.238,lga34s39-in-f14.1e100.net
google.be,142.250.65.227,lga25s73-in-f3.1e100.net
sony.com,52.6.127.76,ec2-52-6-127-76.compute-1.amazonaws.com
google.at,142.250.80.99,lga34s36-in-f3.1e100.net
google.co.th,142.251.40.227,lga34s39-in-f3.1e100.net
im-apps.net,34.49.221.153,153.221.49.34.bc.googleusercontent.com
hyatt.com,23.43.85.12,a23-43-85-12.deploy.static.akamaitechnologies.com
smi2.ru,82.148.14.205,ads5-1.ssel31.imcmdb.net
itch.io,45.79.115.66,45-79-115-66.ip.linodeusercontent.com
infocyte.com,35.196.255.66,66.255.196.35.bc.googleusercontent.com
dynamicyield.com,35.208.219.7,7.219.208.35.bc.googleusercontent.com
disney.com,130.211.198.204,204.198.211.130.bc.googleusercontent.com
grafana.com,34.120.177.193,193.177.120.34.bc.googleusercontent.com
gotinder.com,52.73.206.151,ec2-52-73-206-151.compute-1.amazonaws.com
bing.net,204.79.197.200,a-0001.a-msedge.net
sonicwall.com,107.154.75.50,107.154.75.50.ip.incapdns.net
messenger.com,157.240.241.17,edge-star-shv-02-lga3.facebook.com
citrix.com,54.86.126.30,ec2-54-86-126-30.compute-1.amazonaws.com
altervista.org,63.35.4.242,ec2-63-35-4-242.eu-west-1.compute.amazonaws.com
inleed.net,194.14.207.121,ns1.inleed.net
hatena.ne.jp,52.69.255.124,ec2-52-69-255-124.ap-northeast-1.compute.amazonaws.com
google.com.tw,142.251.40.227,lga34s39-in-f3.1e100.net
pippio.com,107.178.254.65,65.254.178.107.bc.googleusercontent.com
nexon.com,52.78.145.30,ec2-52-78-145-30.ap-northeast-2.compute.amazonaws.com
openssl.org,34.49.79.89,89.79.49.34.bc.googleusercontent.com
aptrinsic.com,3.33.251.168,aec037177372cc6cd.awsglobalaccelerator.com
northwestern.edu,129.105.136.48,evcommon-caesar-vip.northwestern.edu
tamu.edu,75.2.123.204,aff74224b277c7807.awsglobalaccelerator.com
ford.com,19.12.97.37,reduslb-vip-chiadc01-rprxy1-19.chi.ford.com
digitaltarget.ru,185.15.175.150,amberdata.ru
rainberrytv.com,13.35.93.84,server-13-35-93-84.jfk50.r.cloudfront.net
imf.org,23.219.82.48,a23-219-82-48.deploy.static.akamaitechnologies.com
web.dev,216.239.32.27,any-in-201b.1e100.net
ubisoft.com,18.235.178.112,ec2-18-235-178-112.compute-1.amazonaws.com
arin.net,199.43.0.47,www.arin.net
appnext.com,34.229.134.196,ec2-34-229-134-196.compute-1.amazonaws.com
sascdn.com,34.102.173.240,240.173.102.34.bc.googleusercontent.com
staples.com,23.201.180.183,a23-201-180-183.deploy.static.akamaitechnologies.com
adscale.de,3.65.89.61,ec2-3-65-89-61.eu-central-1.compute.amazonaws.com
last.fm,34.96.123.111,111.123.96.34.bc.googleusercontent.com
thomsonreuters.com,155.46.172.255,westlawrewards.com
enable-javascript.com,34.90.220.148,148.220.90.34.bc.googleusercontent.com
classdojo.com,18.173.132.32,server-18-173-132-32.jfk52.r.cloudfront.net
blog.google,216.239.34.21,any-in-2215.1e100.net
ti.com,198.47.23.159,ti.com.tw
ipinfo.io,34.117.59.81,81.59.117.34.bc.googleusercontent.com
evidon.com,3.220.212.11,ec2-3-220-212-11.compute-1.amazonaws.com
google.se,142.250.80.99,lga34s36-in-f3.1e100.net
windy.com,35.201.88.123,123.88.201.35.bc.googleusercontent.com
ltwebstatic.com,34.223.217.63,ec2-34-223-217-63.us-west-2.compute.amazonaws.com
ucl.ac.uk,144.82.250.24,wwwr-02-188-d04-vip.ucl.ac.uk
feednews.com,82.145.213.24,outspot.op-mobile.opera.com
apachefriends.org,185.199.109.153,cdn-185-199-109-153.github.com
imageshack.us,208.94.3.18,rdthermos10.imageshack.us
elastic.co,34.107.161.234,234.161.107.34.bc.googleusercontent.com
united.com,23.203.42.34,a23-203-42-34.deploy.static.akamaitechnologies.com
tmz.com,76.223.34.124,aa089eb6179d1ae2b.awsglobalaccelerator.com
urldefense.com,52.204.90.22,ec2-52-204-90-22.compute-1.amazonaws.com
foodnetwork.com,13.249.91.30,server-13-249-91-30.jfk52.r.cloudfront.net
samsungads.com,52.20.125.243,ec2-52-20-125-243.compute-1.amazonaws.com
ecwid.com,18.173.219.47,server-18-173-219-47.jfk52.r.cloudfront.net
csdn.net,124.70.25.132,ecs-124-70-25-132.compute.hwclouds-dns.com
narod.ru,195.216.243.246,s96.uid.me
privacyshield.gov,52.4.15.10,ec2-52-4-15-10.compute-1.amazonaws.com
kde.org,85.10.198.55,tyran.kde.org
urban-vpn.com,52.85.61.72,server-52-85-61-72.ewr53.r.cloudfront.net
samsclub.com,23.46.225.32,a23-46-225-32.deploy.static.akamaitechnologies.com
unimelb.edu.au,43.245.41.9,uom.squizedge.cloud
itau.com.br,184.28.190.65,a184-28-190-65.deploy.static.akamaitechnologies.com
web.de,82.165.229.83,bap.web.de
1password.com,3.33.186.135,afa7f374f51cc8991.awsglobalaccelerator.com
fanduel.com,3.168.122.79,server-3-168-122-79.jfk52.r.cloudfront.net
versawebcloud.net,172.93.0.14,versawebcloud.com
lenovo.com.cn,23.54.211.121,a23-54-211-121.deploy.static.akamaitechnologies.com
rustore.ru,5.61.236.9,is-antiddos-front-vip68.i.smailru.net
safety.google,216.239.32.29,any-in-201d.1e100.net
discovery.com,34.198.37.254,ec2-34-198-37-254.compute-1.amazonaws.com
uribl.com,3.17.251.189,ec2-3-17-251-189.us-east-2.compute.amazonaws.com
serverdata.net,159.203.105.91,1199008.cloudwaysapps.com
zynga.com,108.157.142.11,server-108-157-142-11.mci50.r.cloudfront.net
rezync.com,52.21.158.173,ec2-52-21-158-173.compute-1.amazonaws.com
swrve.com,108.139.29.17,server-108-139-29-17.jfk50.r.cloudfront.net
klarna.com,99.83.187.101,ad9fe848d96052d56.awsglobalaccelerator.com
constellix.com,52.206.163.162,ec2-52-206-163-162.compute-1.amazonaws.com
google.cz,142.251.40.131,lga25s80-in-f3.1e100.net
usercentrics.eu,34.160.77.130,130.77.160.34.bc.googleusercontent.com
virginia.edu,128.143.33.150,virginia.edu
callofduty.com,23.51.57.218,a23-51-57-218.deploy.static.akamaitechnologies.com
parallels.com,18.164.124.38,server-18-164-124-38.jfk50.r.cloudfront.net
hinet.net,203.75.214.159,203-75-214-159.hinet-ip.hinet.net
nasdaq.com,199.83.128.215,199.83.128.215.ip.incapdns.net
voanews.com,23.49.248.36,a23-49-248-36.deploy.static.akamaitechnologies.com
bittorrent.com,98.143.146.7,98.143.146.7.static.quadranet.com
gettyimages.com,13.35.93.73,server-13-35-93-73.jfk50.r.cloudfront.net
wixdns.net,185.230.63.107,unalocated.63.wixsite.com
google.com.ar,142.250.81.227,lga25s74-in-f3.1e100.net
fcc.gov,23.54.212.13,a23-54-212-13.deploy.static.akamaitechnologies.com
indianexpress.com,23.56.163.106,a23-56-163-106.deploy.static.akamaitechnologies.com
google.gr,142.251.40.195,lga34s38-in-f3.1e100.net
google.com.vn,142.250.64.99,lga34s31-in-f3.1e100.net
arcticwolf.net,146.148.100.16,16.100.148.146.bc.googleusercontent.com
brightspace.com,3.98.73.32,ec2-3-98-73-32.ca-central-1.compute.amazonaws.com
meta.com,157.240.241.17,edge-star-shv-02-lga3.facebook.com
bitnami.com,50.17.235.25,ec2-50-17-235-25.compute-1.amazonaws.com
google.pt,142.251.35.163,lga25s78-in-f3.1e100.net
spb.ru,178.210.74.11,pr-dublin.nichost.ru
gutenberg.org,152.19.134.47,gutenberg.ibiblio.org
zeit.de,35.246.185.66,66.185.246.35.bc.googleusercontent.com
foxbusiness.com,23.201.191.195,a23-201-191-195.deploy.static.akamaitechnologies.com
google.us,142.250.72.100,lga34s32-in-f4.1e100.net
unrealengine.com,52.22.112.41,ec2-52-22-112-41.compute-1.amazonaws.com
mhverifier.ru,89.108.117.48,d56265.azlk.regrucolo.ru
rockstargames.com,23.201.189.12,a23-201-189-12.deploy.static.akamaitechnologies.com
salesforce-sites.com,34.226.36.51,ec2-34-226-36-51.compute-1.amazonaws.com
mycdn.me,217.20.156.72,ip72.156.odnoklassniki.ru
pochta.ru,212.164.140.129,tc-140-129.tc.rt-solar.ru
google.hu,142.250.65.195,lga25s72-in-f3.1e100.net
blogspot.co.uk,142.250.176.201,lga34s37-in-f9.1e100.net
google.co.kr,142.250.80.99,lga34s36-in-f3.1e100.net
google.ch,142.250.64.67,lga34s30-in-f3.1e100.net
msnbc.com,184.50.208.174,a184-50-208-174.deploy.static.akamaitechnologies.com
flaticon.com,35.190.36.165,165.36.190.35.bc.googleusercontent.com
nessus.org,54.159.189.155,ec2-54-159-189-155.compute-1.amazonaws.com
google.ro,142.250.81.227,lga25s74-in-f3.1e100.net
aftonbladet.se,52.223.48.227,a2579e0817306331f.awsglobalaccelerator.com
iotcplatform.com,184.168.221.39,39.221.168.184.host.secureserver.net
knt9.xyz,167.233.7.36,h4.knt9.xyz
hoster.ru,195.128.50.222,dproxy.hoster.ru
tizen.org,18.164.96.25,server-18-164-96-25.jfk50.r.cloudfront.net
your-server.de,85.10.215.232,dediextern.your-server.de
thrtle.com,35.172.4.198,ec2-35-172-4-198.compute-1.amazonaws.com
larkplayerapp.com,34.206.212.37,ec2-34-206-212-37.compute-1.amazonaws.com
yastatic.net,178.154.131.217,static.yandex.net
freshdesk.com,18.164.124.89,server-18-164-124-89.jfk50.r.cloudfront.net
okx.com,18.166.242.5,ec2-18-166-242-5.ap-east-1.compute.amazonaws.com
buzzoola.com,148.251.190.242,static.242.190.251.148.clients.your-server.de
france24.com,23.204.21.125,a23-204-21-125.deploy.static.akamaitechnologies.com
tableau.com,23.201.187.72,a23-201-187-72.deploy.static.akamaitechnologies.com
angelfire.com,209.202.252.105,webpub-https-proxy.bo3.lycos.com
cdn.house,15.197.148.33,a2aa9ff50de748dbe.awsglobalaccelerator.com
icndns.net,91.215.218.14,icn.bg
google.com.co,142.251.35.163,lga25s78-in-f3.1e100.net
osu.edu,99.83.250.163,adb3d01069f8e5066.awsglobalaccelerator.com
urbandictionary.com,34.160.205.245,245.205.160.34.bc.googleusercontent.com
tubecup.net,109.206.162.26,26.162.serverel.net
reasonsecurity.com,18.238.80.54,server-18-238-80-54.jfk52.r.cloudfront.net
coe.int,193.164.229.51,tavurvur.coe.int
huggingface.co,3.168.73.129,server-3-168-73-129.jfk50.r.cloudfront.net
samplicio.us,54.208.139.62,ec2-54-208-139-62.compute-1.amazonaws.com
google.cl,142.251.41.3,lga34s40-in-f3.1e100.net
gmx.net,82.165.229.87,redir-bs.web.de
nsw.gov.au,99.83.133.180,a27adac4555bed0ab.awsglobalaccelerator.com
kochava.com,3.23.159.70,ec2-3-23-159-70.us-east-2.compute.amazonaws.com
dv.tech,34.160.228.132,132.228.160.34.bc.googleusercontent.com
rottentomatoes.com,96.16.199.207,a96-16-199-207.deploy.static.akamaitechnologies.com
dnsimple.com,104.245.210.170,unknown.scnet.net
ning.com,208.82.16.81,www.ning.com
pushwoosh.com,95.216.198.92,static.92.198.216.95.clients.your-server.de
resume.com,3.131.154.249,ec2-3-131-154-249.us-east-2.compute.amazonaws.com
kpmg.com,23.49.248.10,a23-49-248-10.deploy.static.akamaitechnologies.com
dalyfeds.com,23.200.0.140,a23-200-0-140.deploy.static.akamaitechnologies.com
consumerreports.org,3.171.85.114,server-3-171-85-114.iad89.r.cloudfront.net
stripe.network,54.187.119.242,ip-54-187-119-242.stripe.com
aa.com,184.50.206.146,a184-50-206-146.deploy.static.akamaitechnologies.com
hootsuite.com,18.238.80.79,server-18-238-80-79.jfk52.r.cloudfront.net
msftstatic.com,204.79.197.200,a-0001.a-msedge.net
mystrikingly.com,18.173.219.34,server-18-173-219-34.jfk52.r.cloudfront.net
trafficjunky.net,66.254.114.181,reflectededge.reflected.net
tubitv.com,54.218.4.34,ec2-54-218-4-34.us-west-2.compute.amazonaws.com
utah.edu,155.98.186.21,www.utah.edu
undp.org,52.57.81.125,ec2-52-57-81-125.eu-central-1.compute.amazonaws.com
sl.pt,213.13.145.243,ssl-accel.sapo.pt
panasonic.com,99.83.216.32,af2610e8847703a96.awsglobalaccelerator.com
skimresources.com,35.190.25.30,30.25.190.35.bc.googleusercontent.com
duosecurity.com,13.226.94.122,server-13-226-94-122.jfk52.r.cloudfront.net
carfax.com,13.249.91.50,server-13-249-91-50.jfk52.r.cloudfront.net
pubnub.com,52.35.190.21,ec2-52-35-190-21.us-west-2.compute.amazonaws.com
sonos.com,23.49.248.38,a23-49-248-38.deploy.static.akamaitechnologies.com
mapquest.com,13.226.94.19,server-13-226-94-19.jfk52.r.cloudfront.net
ilo.org,193.134.194.27,frontier.ilo.org
hubhc.com,152.228.220.23,ns3190660.ip-152-228-220.eu
xero.com,108.138.106.117,server-108-138-106-117.jfk50.r.cloudfront.net
clickagy.com,18.212.47.42,ec2-18-212-47-42.compute-1.amazonaws.com
google.com.ua,142.250.176.195,lga34s37-in-f3.1e100.net
ispot.tv,15.197.201.158,a695cc7735a49cd31.awsglobalaccelerator.com
vivint.ai,216.239.34.21,any-in-2215.1e100.net
comodoca.com,91.199.212.90,no-dns-yet.ccanet.co.uk
google.com.pe,142.250.65.227,lga25s73-in-f3.1e100.net
axis.com,195.60.68.81,origin-www.axis.com
sketchfab.com,18.164.96.86,server-18-164-96-86.jfk50.r.cloudfront.net
philips.com,3.251.19.161,ec2-3-251-19-161.eu-west-1.compute.amazonaws.com
asahi.com,23.204.5.145,a23-204-5-145.deploy.static.akamaitechnologies.com
sas.com,149.173.160.3,www-f5.sas.com
ethz.ch,129.132.19.216,cms-publish.ethz.ch
transmissionapp.com,34.197.8.144,ec2-34-197-8-144.compute-1.amazonaws.com
imgix.net,35.208.57.113,113.57.208.35.bc.googleusercontent.com
webflow.com,3.234.129.233,ec2-3-234-129-233.compute-1.amazonaws.com
nyc.gov,157.188.15.121,msplvv-ctwnyc2.nyc.gov
hotels.com,23.46.226.202,a23-46-226-202.deploy.static.akamaitechnologies.com
arkoselabs.com,13.226.34.18,server-13-226-34-18.ewr53.r.cloudfront.net
syncthing.net,185.199.110.153,cdn-185-199-110-153.github.com
mpg.de,134.76.31.198,www.mpg.de
hover.com,64.99.80.27,www.hover.com
chegg.com,44.237.105.23,ec2-44-237-105-23.us-west-2.compute.amazonaws.com
clean.gg,34.95.69.49,49.69.95.34.bc.googleusercontent.com
xe.com,18.238.49.63,server-18-238-49-63.jfk52.r.cloudfront.net
bitrix.info,54.74.193.131,ec2-54-74-193-131.eu-west-1.compute.amazonaws.com
wikidot.com,107.20.139.170,ec2-107-20-139-170.compute-1.amazonaws.com
aol.co.uk,13.248.158.7,a7de0457831fd11f7.awsglobalaccelerator.com
tidal.com,13.226.34.26,server-13-226-34-26.ewr53.r.cloudfront.net
ycombinator.com,18.238.80.85,server-18-238-80-85.jfk52.r.cloudfront.net
afrinic.net,196.216.3.4,lb.iso.afrinic.net
keydisk.ru,91.239.5.95,91.239.5.95.ip.astral.ru
us.com,54.153.56.183,ec2-54-153-56-183.us-west-1.compute.amazonaws.com
mheducation.com,54.87.68.73,ec2-54-87-68-73.compute-1.amazonaws.com
salon.com,13.35.93.98,server-13-35-93-98.jfk50.r.cloudfront.net
kinopoisk.ru,213.180.199.9,kp-nginx-stable-balancer.kp.yandex.net
clickup.com,13.33.252.32,server-13-33-252-32.jfk50.r.cloudfront.net
ed.ac.uk,129.215.235.217,vesta.ed.ac.uk
boredpanda.com,52.70.13.91,ec2-52-70-13-91.compute-1.amazonaws.com
orange.fr,193.252.117.145,50003-redirecteur-prod-r-force-one-bgl-fusion-pub.caas.fti.net
pp.ru,194.226.41.15,node1.B15.dnstech.ru
libbyshelf.com,207.54.136.38,www.bookaisle.com
glance-cdn.com,34.124.176.195,195.176.124.34.bc.googleusercontent.com
brightcloud.com,54.188.5.50,ec2-54-188-5-50.us-west-2.compute.amazonaws.com
nokia.com,34.107.106.80,80.106.107.34.bc.googleusercontent.com
ncsu.edu,152.1.28.6,fvip-www-saz.oit.ncsu.edu
activision.com,23.51.57.218,a23-51-57-218.deploy.static.akamaitechnologies.com
vrbo.com,23.44.201.23,a23-44-201-23.deploy.static.akamaitechnologies.com
zeasn.tv,13.229.1.251,ec2-13-229-1-251.ap-southeast-1.compute.amazonaws.com
walgreens.com,23.1.99.98,a23-1-99-98.deploy.static.akamaitechnologies.com
jhkkjkj.com,86.106.137.109,highd.highd.highd.highvision.org.uk
fortinet.com,54.151.118.105,ec2-54-151-118-105.us-west-1.compute.amazonaws.com
comodo.com,207.246.124.187,207.246.124.187.vultrusercontent.com
mobilefuse.com,18.164.96.18,server-18-164-96-18.jfk50.r.cloudfront.net
cvs.com,23.77.242.39,a23-77-242-39.deploy.static.akamaitechnologies.com
dmoz.org,76.223.84.192,a7de0457831fd11f7.awsglobalaccelerator.com
texas.gov,99.83.171.12,aa7f719270385b0c7.awsglobalaccelerator.com
stat-rock.com,199.101.135.227,ap7.adplayer.pro
vrt.be,13.248.195.120,ae742228f10f6e4c2.awsglobalaccelerator.com
icq.com,5.61.236.229,is-antiddos-front-vip2.i.smailru.net
thestar.com,192.104.182.109,cms.us-midwest-1.vip.tn-cloud.net
faqs.org,199.231.164.68,199-231-164-68.static.hvvc.us
gog.com,77.79.249.96,host-77-79-249-96.gog.com
usembassy.gov,50.16.200.248,ec2-50-16-200-248.compute-1.amazonaws.com
syndicatedsearch.goog,142.251.40.206,lga34s38-in-f14.1e100.net
dish.com,13.35.93.54,server-13-35-93-54.jfk50.r.cloudfront.net
wikisource.org,208.80.154.224,text-lb.eqiad.wikimedia.org
spamcop.net,173.222.142.235,a173-222-142-235.deploy.static.akamaitechnologies.com
flic.kr,18.164.95.128,server-18-164-95-128.jfk50.r.cloudfront.net
shutterfly.com,13.248.216.157,af0f7a5958c00255a.awsglobalaccelerator.com
heise.de,193.99.144.80,redirector.heise.de
square.site,74.115.51.5,wildcard.square.site
paa-reporting-advertising.amazon,13.226.34.90,server-13-226-34-90.ewr53.r.cloudfront.net
ohchr.org,13.248.209.249,a6d83c2a8c4f760ec.awsglobalaccelerator.com
workday.com,209.177.161.149,wd5-www.workday.com
esportesdasorte.com,3.171.139.61,server-3-171-139-61.jfk52.r.cloudfront.net
toasttab.com,52.85.61.43,server-52-85-61-43.ewr53.r.cloudfront.net
gastecnologia.com.br,34.239.237.209,ec2-34-239-237-209.compute-1.amazonaws.com
ebay.it,23.33.42.144,a23-33-42-144.deploy.static.akamaitechnologies.com
ezoicns.com,54.89.13.118,ec2-54-89-13-118.compute-1.amazonaws.com
wufoo.com,18.238.49.97,server-18-238-49-97.jfk52.r.cloudfront.net
freshchat.com,18.238.55.77,server-18-238-55-77.jfk52.r.cloudfront.net
userway.org,3.168.122.8,server-3-168-122-8.jfk52.r.cloudfront.net
airtable.com,100.24.88.23,ec2-100-24-88-23.compute-1.amazonaws.com
ctvnews.ca,23.204.24.48,a23-204-24-48.deploy.static.akamaitechnologies.com
greenpeace.org,35.184.130.59,59.130.184.35.bc.googleusercontent.com
mcdonalds.com,44.208.147.61,ec2-44-208-147-61.compute-1.amazonaws.com
stuff.co.nz,18.164.116.80,server-18-164-116-80.jfk50.r.cloudfront.net
google.com.sg,142.250.80.99,lga34s36-in-f3.1e100.net
wetter.com,52.19.99.175,ec2-52-19-99-175.eu-west-1.compute.amazonaws.com
eu.com,54.153.56.183,ec2-54-153-56-183.us-west-1.compute.amazonaws.com
thefreedictionary.com,108.181.102.67,ns6.farlex.com
ovhcloud.com,54.39.46.56,www.ovh.fr
ns1p.net,44.197.71.201,ec2-44-197-71-201.compute-1.amazonaws.com
jpush.cn,121.36.35.166,ecs-121-36-35-166.compute.hwclouds-dns.com
home.pl,212.85.96.183,cloudserver000183.home.pl
eventbrite.co.uk,18.238.49.36,server-18-238-49-36.jfk52.r.cloudfront.net
uplynk.com,52.216.209.229,s3-website-us-east-1.amazonaws.com
coca-cola.com,52.14.144.171,ec2-52-14-144-171.us-east-2.compute.amazonaws.com
ml314.com,34.117.77.79,79.77.117.34.bc.googleusercontent.com
haxx.se,159.253.31.95,silly.haxx.se
dns.pt,185.39.208.69,pro-web01.dmz.dns.pt
jpost.com,34.149.213.158,158.213.149.34.bc.googleusercontent.com
hopkinsmedicine.org,128.220.192.230,collaborate.johnshopkins.edu
outlookindia.com,54.158.195.16,ec2-54-158-195-16.compute-1.amazonaws.com
alltrails.com,13.225.63.67,server-13-225-63-67.ewr53.r.cloudfront.net
livemint.com,23.56.163.25,a23-56-163-25.deploy.static.akamaitechnologies.com
bbci.co.uk,212.58.249.206,bbc-vip144.lbh.bbc.co.uk
thousandeyes.com,13.226.34.88,server-13-226-34-88.ewr53.r.cloudfront.net
alltel24.ru,185.41.160.114,vm-3c902ca7.na4u.ru
ccc.de,195.54.164.39,web.ber.ccc.de
digistorm.com,54.153.229.39,ec2-54-153-229-39.ap-southeast-2.compute.amazonaws.com
adlightning.com,13.35.93.101,server-13-35-93-101.jfk50.r.cloudfront.net
zdf.de,91.197.29.78,zproxy.zdf.de
yumpu.com,108.139.29.7,server-108-139-29-7.jfk50.r.cloudfront.net
zuimeitianqi.com,119.3.89.139,ecs-119-3-89-139.compute.hwclouds-dns.com
intercomcdn.com,52.85.61.65,server-52-85-61-65.ewr53.r.cloudfront.net
videolan.org,213.36.253.2,goldeneye.videolan.org
knowbe4.com,13.226.34.34,server-13-226-34-34.ewr53.r.cloudfront.net
google.dk,142.251.40.227,lga34s39-in-f3.1e100.net
zalando.de,13.225.63.89,server-13-225-63-89.ewr53.r.cloudfront.net
tesco.com,23.46.226.73,a23-46-226-73.deploy.static.akamaitechnologies.com
google.co.za,142.250.72.99,lga34s32-in-f3.1e100.net
bigpond.com,61.9.173.37,CPE-61-9-173-37.vic.bigpond.net.au
timeout.com,52.85.61.6,server-52-85-61-6.ewr53.r.cloudfront.net
lonelyplanet.com,13.226.34.125,server-13-226-34-125.ewr53.r.cloudfront.net
cern.ch,188.184.77.250,lbaas-73ae2b4e-5554-441e-b8e3-8d558b25f161.cern.ch
qnap.com,54.243.237.201,ec2-54-243-237-201.compute-1.amazonaws.com
onaudience.com,3.128.214.89,ec2-3-128-214-89.us-east-2.compute.amazonaws.com
vt.edu,198.82.215.14,cmsw-prod.hosting.vt.edu
focus.de,104.77.150.170,a104-77-150-170.deploy.static.akamaitechnologies.com
credit-agricole.fr,158.191.172.47,www.credit-agricole.fr
izatcloud.net,161.189.173.187,ec2-161-189-173-187.cn-northwest-1.compute.amazonaws.com.cn
business-standard.com,52.66.67.29,ec2-52-66-67-29.ap-south-1.compute.amazonaws.com
google.fi,142.250.80.35,lga34s34-in-f3.1e100.net
uscis.gov,23.204.25.176,a23-204-25-176.deploy.static.akamaitechnologies.com
zapier.com,108.139.29.54,server-108-139-29-54.jfk50.r.cloudfront.net
splunkcloud.com,52.5.196.118,ec2-52-5-196-118.compute-1.amazonaws.com
qualys.com,64.39.96.133,www.qualys.com
indiana.edu,129.79.123.142,pubwebv4-01-bl-f5-prod.webtech.uits.iu.edu
su89-cdn.net,54.225.121.9,ec2-54-225-121-9.compute-1.amazonaws.com
asos.com,104.77.162.191,a104-77-162-191.deploy.static.akamaitechnologies.com
google.co.il,142.250.65.163,lga25s71-in-f3.1e100.net
bspb.ru,217.195.86.165,mccm.bspb.ru.86.195.217.in-addr.arpa
google.co.nz,142.251.40.195,lga34s38-in-f3.1e100.net
db.com,160.83.8.175,api.norisbank.de-waf-101235-1.db.com
aviasales.ru,18.164.96.117,server-18-164-96-117.jfk50.r.cloudfront.net
micpn.com,108.139.29.121,server-108-139-29-121.jfk50.r.cloudfront.net
loom.com,3.171.139.63,server-3-171-139-63.jfk52.r.cloudfront.net
ekatox.com,65.1.197.196,ec2-65-1-197-196.ap-south-1.compute.amazonaws.com
storygize.net,52.26.103.183,ec2-52-26-103-183.us-west-2.compute.amazonaws.com
splunk.com,52.5.196.118,ec2-52-5-196-118.compute-1.amazonaws.com
uniqlo.com,18.176.5.219,ec2-18-176-5-219.ap-northeast-1.compute.amazonaws.com
page.link,142.250.176.193,lga34s37-in-f1.1e100.net
costco.com,23.56.210.23,a23-56-210-23.deploy.static.akamaitechnologies.com
wipo.int,193.5.93.80,www.wipo.int
keenetic.pro,65.21.102.126,static.126.102.21.65.clients.your-server.de
gap.com,96.17.65.180,a96-17-65-180.deploy.static.akamaitechnologies.com
hawaii.edu,128.171.133.42,hawaii.edu
google.ie,142.251.40.195,lga34s38-in-f3.1e100.net
zara.com,23.43.85.18,a23-43-85-18.deploy.static.akamaitechnologies.com
shopifycloud.com,34.107.156.28,28.156.107.34.bc.googleusercontent.com
novell.com,130.57.66.19,relativity-tech.com
pitt.edu,136.142.34.30,redirect2.cssd.pitt.edu
grindr.com,75.2.70.75,aacb0a264e514dd48.awsglobalaccelerator.com
infojobs.net,18.173.219.109,server-18-173-219-109.jfk52.r.cloudfront.net
